CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
CUST-11876,34.0,Female,23.0,8.0,3.0,6.0,Basic,Monthly,1774.66,19.0,0.0
CUST-11877,61.0,Female,59.0,16.0,2.0,5.0,Premium,Quarterly,6700.24,13.0,0.0
CUST-11878,45.0,Male,54.0,18.0,3.0,3.0,Basic,Quarterly,8214.79,24.0,0.0
CUST-11879,46.0,Male,16.0,20.0,5.0,3.0,Basic,Annual,1852.41,25.0,0.0
CUST-11880,38.0,Male,1.0,16.0,2.0,5.0,Basic,Quarterly,451.32,3.0,1.0
CUST-11881,64.0,Male,12.0,11.0,5.0,1.0,Basic,Monthly,1128.47,25.0,0.0
CUST-11882,33.0,Male,24.0,7.0,5.0,3.0,Basic,Quarterly,3576.24,8.0,0.0
CUST-11883,54.0,Female,34.0,17.0,3.0,4.0,Standard,Annual,3262.28,5.0,0.0
CUST-11884,37.0,Female,53.0,17.0,5.0,29.0,Standard,Monthly,6708.66,22.0,1.0
CUST-11885,23.0,Female,57.0,12.0,2.0,3.0,Basic,Monthly,4117.39,28.0,0.0
CUST-11886,36.0,Female,8.0,13.0,6.0,7.0,Basic,Monthly,815.03,28.0,1.0
CUST-11887,22.0,Male,18.0,10.0,4.0,1.0,Standard,Monthly,1877.13,12.0,1.0
CUST-11888,20.0,Female,57.0,7.0,0.0,0.0,Basic,Monthly,4771.24,1.0,0.0
CUST-11889,18.0,Female,48.0,14.0,4.0,14.0,Basic,Annual,6694.73,21.0,0.0
CUST-11890,55.0,Male,5.0,23.0,2.0,9.0,Premium,Quarterly,873.12,26.0,0.0
CUST-11891,32.0,Female,26.0,1.0,3.0,2.0,Standard,Quarterly,2952.11,16.0,0.0
CUST-11892,51.0,Male,30.0,17.0,2.0,4.0,Standard,Quarterly,1911.72,26.0,1.0
CUST-11893,52.0,Female,54.0,4.0,2.0,1.0,Premium,Annual,4127.1,12.0,0.0
CUST-11894,66.0,Female,13.0,21.0,2.0,8.0,Standard,Annual,1908.85,23.0,1.0
CUST-11895,42.0,Male,19.0,5.0,3.0,0.0,Premium,Quarterly,1359.98,17.0,1.0
CUST-11896,41.0,Female,29.0,20.0,2.0,9.0,Premium,Monthly,3551.08,26.0,0.0
CUST-11897,29.0,Female,3.0,24.0,0.0,5.0,Basic,Monthly,560.89,9.0,0.0
CUST-11898,35.0,Female,26.0,23.0,6.0,2.0,Premium,Monthly,3414.5,13.0,1.0
CUST-11899,32.0,Male,40.0,25.0,2.0,13.0,Basic,Monthly,5789.04,23.0,0.0
CUST-11900,61.0,Female,59.0,7.0,0.0,29.0,Basic,Monthly,5925.38,4.0,0.0
CUST-11901,33.0,Male,58.0,10.0,3.0,2.0,Premium,Quarterly,7766.6,27.0,0.0
CUST-11902,44.0,Male,58.0,17.0,1.0,11.0,Premium,Quarterly,7516.05,4.0,0.0
CUST-11903,25.0,Male,12.0,29.0,0.0,9.0,Standard,Monthly,1506.01,27.0,0.0
CUST-11904,63.0,Female,2.0,7.0,2.0,9.0,Basic,Annual,601.35,15.0,0.0
CUST-11905,42.0,Female,11.0,1.0,2.0,22.0,Standard,Monthly,1034.74,10.0,1.0
CUST-11906,34.0,Female,44.0,7.0,2.0,4.0,Standard,Quarterly,6486.86,23.0,0.0
CUST-11907,46.0,Female,28.0,26.0,3.0,7.0,Basic,Quarterly,3607.33,6.0,0.0
CUST-11908,25.0,Male,18.0,24.0,3.0,12.0,Premium,Quarterly,2656.95,3.0,0.0
CUST-11909,32.0,Male,13.0,11.0,1.0,4.0,Basic,Monthly,1860.19,25.0,0.0
CUST-11910,44.0,Male,37.0,9.0,3.0,4.0,Basic,Quarterly,2678.24,15.0,0.0
CUST-11911,63.0,Male,22.0,12.0,1.0,2.0,Basic,Monthly,3379.29,6.0,0.0
CUST-11912,67.0,Male,12.0,3.0,3.0,10.0,Basic,Quarterly,1201.06,11.0,0.0
CUST-11913,24.0,Male,2.0,4.0,3.0,8.0,Standard,Monthly,457.39,2.0,0.0
CUST-11914,20.0,Male,37.0,4.0,5.0,4.0,Basic,Quarterly,3102.58,26.0,0.0
CUST-11915,46.0,Male,7.0,28.0,1.0,3.0,Premium,Monthly,1106.26,28.0,0.0
CUST-11916,61.0,Male,26.0,25.0,5.0,0.0,Basic,Quarterly,2911.1,2.0,1.0
CUST-11917,41.0,Male,26.0,13.0,2.0,0.0,Standard,Monthly,4170.72,1.0,1.0
CUST-11918,20.0,Female,24.0,23.0,1.0,5.0,Standard,Annual,3658.72,11.0,0.0
CUST-11919,37.0,Female,12.0,19.0,1.0,3.0,Basic,Annual,1949.32,5.0,0.0
CUST-11920,63.0,Female,16.0,10.0,3.0,11.0,Standard,Monthly,1495.09,26.0,1.0
CUST-11921,32.0,Male,23.0,5.0,5.0,5.0,Premium,Monthly,1553.71,6.0,1.0
CUST-11922,42.0,Male,40.0,7.0,1.0,19.0,Standard,Quarterly,4867.26,3.0,0.0
CUST-11923,47.0,Female,9.0,24.0,3.0,1.0,Standard,Monthly,1248.01,20.0,0.0
CUST-11924,31.0,Male,32.0,16.0,4.0,32.0,Premium,Monthly,4505.28,5.0,1.0
CUST-11925,24.0,Male,15.0,1.0,2.0,2.0,Premium,Monthly,2087.85,20.0,1.0
CUST-11926,34.0,Male,37.0,12.0,1.0,7.0,Basic,Quarterly,3562.09,9.0,0.0
CUST-11927,61.0,Male,13.0,2.0,4.0,4.0,Standard,Monthly,1890.28,28.0,1.0
CUST-11928,37.0,Male,5.0,7.0,3.0,3.0,Basic,Monthly,1076.17,19.0,0.0
CUST-11929,53.0,Male,11.0,11.0,3.0,1.0,Basic,Quarterly,1968.11,5.0,0.0
CUST-11930,26.0,Female,10.0,29.0,2.0,1.0,Basic,Monthly,1446.02,23.0,0.0
CUST-11931,55.0,Male,52.0,13.0,0.0,8.0,Premium,Monthly,7067.4,12.0,0.0
CUST-11932,65.0,Male,13.0,2.0,3.0,3.0,Standard,Annual,1421.68,12.0,0.0
CUST-11933,39.0,Female,41.0,7.0,4.0,22.0,Basic,Quarterly,2564.19,16.0,1.0
CUST-11934,19.0,Male,53.0,15.0,4.0,2.0,Basic,Monthly,3795.23,7.0,0.0
CUST-11935,41.0,Male,46.0,25.0,3.0,28.0,Premium,Monthly,3008.88,14.0,1.0
CUST-11936,25.0,Female,50.0,11.0,5.0,1.0,Basic,Quarterly,3595.32,22.0,0.0
CUST-11937,28.0,Male,15.0,2.0,4.0,0.0,Basic,Monthly,1198.96,9.0,1.0
CUST-11938,30.0,Male,42.0,7.0,0.0,2.0,Premium,Annual,6193.88,15.0,0.0
CUST-11939,34.0,Male,56.0,4.0,3.0,15.0,Standard,Quarterly,6286.28,23.0,1.0
CUST-11940,25.0,Male,7.0,11.0,1.0,5.0,Basic,Annual,1083.08,11.0,1.0
CUST-11941,38.0,Female,40.0,29.0,3.0,1.0,Standard,Annual,3748.54,4.0,0.0
CUST-11942,35.0,Female,28.0,2.0,2.0,1.0,Premium,Monthly,3186.16,11.0,0.0
CUST-11943,47.0,Male,32.0,29.0,4.0,2.0,Premium,Quarterly,1901.51,26.0,0.0
CUST-11944,35.0,Female,35.0,16.0,1.0,6.0,Basic,Annual,2998.6,9.0,0.0
CUST-11945,63.0,Female,15.0,7.0,8.0,2.0,Basic,Quarterly,2208.39,6.0,1.0
CUST-11946,64.0,Male,48.0,13.0,1.0,9.0,Basic,Monthly,6385.9,17.0,0.0
CUST-11947,48.0,Female,36.0,5.0,2.0,6.0,Standard,Monthly,3976.15,9.0,0.0
CUST-11948,55.0,Male,21.0,17.0,4.0,14.0,Standard,Monthly,2114.67,27.0,1.0
CUST-11949,49.0,Male,6.0,21.0,3.0,4.0,Basic,Quarterly,691.96,23.0,0.0
CUST-11950,28.0,Male,1.0,12.0,5.0,2.0,Premium,Quarterly,175.97,6.0,0.0
CUST-11951,62.0,Male,4.0,28.0,2.0,39.0,Standard,Annual,619.68,6.0,1.0
CUST-11952,42.0,Male,11.0,19.0,3.0,3.0,Standard,Quarterly,1673.59,4.0,0.0
CUST-11953,50.0,Female,44.0,7.0,2.0,3.0,Premium,Annual,3115.83,20.0,0.0
CUST-11954,55.0,Male,26.0,6.0,4.0,11.0,Standard,Monthly,3574.69,11.0,1.0
CUST-11955,58.0,Male,37.0,8.0,4.0,0.0,Basic,Monthly,3249.47,3.0,0.0
CUST-11956,25.0,Male,23.0,13.0,2.0,3.0,Standard,Annual,2418.32,24.0,0.0
CUST-11957,28.0,Female,29.0,5.0,1.0,0.0,Premium,Quarterly,3499.56,24.0,0.0
CUST-11958,39.0,Female,21.0,2.0,2.0,1.0,Basic,Quarterly,2431.68,18.0,0.0
CUST-11959,41.0,Female,48.0,9.0,1.0,0.0,Premium,Monthly,5399.12,16.0,0.0
CUST-11960,58.0,Female,45.0,11.0,7.0,0.0,Basic,Quarterly,2857.48,21.0,0.0
CUST-11961,34.0,Female,45.0,24.0,1.0,3.0,Basic,Annual,4536.19,16.0,0.0
CUST-11962,29.0,Male,49.0,6.0,3.0,11.0,Basic,Monthly,4125.0,29.0,0.0
CUST-11963,63.0,Female,27.0,29.0,2.0,6.0,Premium,Quarterly,1803.84,25.0,0.0
CUST-11964,49.0,Female,39.0,26.0,1.0,7.0,Standard,Monthly,2895.95,12.0,0.0
CUST-11965,32.0,Female,40.0,7.0,4.0,5.0,Basic,Monthly,4542.2,14.0,0.0
CUST-11966,33.0,Female,13.0,25.0,5.0,11.0,Premium,Quarterly,1021.53,9.0,1.0
CUST-11967,39.0,Male,23.0,7.0,2.0,14.0,Standard,Monthly,1768.89,7.0,1.0
CUST-11968,45.0,Male,59.0,19.0,4.0,13.0,Premium,Monthly,6280.43,14.0,0.0
CUST-11969,37.0,Male,16.0,6.0,4.0,11.0,Basic,Quarterly,2494.01,20.0,0.0
CUST-11970,50.0,Female,30.0,11.0,3.0,1.0,Basic,Quarterly,4186.79,20.0,0.0
CUST-11971,27.0,Female,4.0,29.0,1.0,6.0,Standard,Monthly,1035.78,10.0,1.0
CUST-11972,57.0,Male,40.0,11.0,3.0,6.0,Premium,Annual,4663.54,11.0,0.0
CUST-11973,49.0,Female,16.0,7.0,2.0,5.0,Standard,Monthly,1786.72,7.0,0.0
CUST-11974,67.0,Male,31.0,2.0,2.0,4.0,Standard,Annual,4030.37,19.0,0.0
CUST-11975,50.0,Female,53.0,19.0,2.0,0.0,Premium,Quarterly,4145.22,19.0,0.0
CUST-11976,19.0,Male,42.0,4.0,3.0,0.0,Basic,Monthly,2678.95,21.0,0.0
CUST-11977,50.0,Male,25.0,26.0,1.0,16.0,Standard,Monthly,2430.94,11.0,0.0
CUST-11978,50.0,Male,44.0,6.0,1.0,6.0,Basic,Monthly,3892.46,29.0,0.0
CUST-11979,58.0,Female,12.0,17.0,2.0,2.0,Basic,Monthly,1832.39,6.0,0.0
CUST-11980,30.0,Male,26.0,25.0,4.0,2.0,Basic,Quarterly,2898.71,8.0,0.0
CUST-11981,47.0,Male,37.0,5.0,2.0,6.0,Premium,Monthly,2520.12,1.0,1.0
CUST-11982,50.0,Female,48.0,29.0,4.0,3.0,Premium,Monthly,7065.21,23.0,0.0
CUST-11983,30.0,Male,33.0,28.0,2.0,4.0,Basic,Quarterly,3912.73,8.0,0.0
CUST-11984,43.0,Female,28.0,7.0,1.0,0.0,Basic,Monthly,2829.59,5.0,0.0
CUST-11985,39.0,Female,9.0,9.0,4.0,1.0,Basic,Quarterly,1607.84,28.0,0.0
CUST-11986,56.0,Male,12.0,25.0,3.0,3.0,Premium,Monthly,922.41,10.0,0.0
CUST-11987,19.0,Female,5.0,1.0,4.0,8.0,Standard,Quarterly,982.49,2.0,0.0
CUST-11988,55.0,Male,54.0,1.0,1.0,0.0,Premium,Quarterly,4850.16,4.0,0.0
CUST-11989,56.0,Female,52.0,19.0,1.0,2.0,Premium,Quarterly,6532.56,22.0,0.0
CUST-11990,43.0,Male,54.0,6.0,3.0,8.0,Basic,Monthly,8121.66,25.0,0.0
CUST-11991,63.0,Female,28.0,18.0,1.0,10.0,Basic,Monthly,3340.67,2.0,0.0
CUST-11992,67.0,Male,56.0,10.0,6.0,1.0,Standard,Monthly,3386.76,15.0,0.0
CUST-11993,32.0,Female,35.0,28.0,4.0,9.0,Basic,Monthly,2127.56,20.0,0.0
CUST-11994,51.0,Male,5.0,11.0,1.0,21.0,Basic,Monthly,685.04,10.0,1.0
CUST-11995,59.0,Male,34.0,1.0,4.0,16.0,Basic,Quarterly,4604.6,21.0,1.0
CUST-11996,61.0,Male,46.0,1.0,0.0,10.0,Standard,Quarterly,3688.49,24.0,0.0
CUST-11997,66.0,Male,34.0,13.0,3.0,8.0,Standard,Annual,2961.87,24.0,0.0
CUST-11998,57.0,Female,13.0,5.0,2.0,1.0,Basic,Monthly,1746.43,2.0,0.0
CUST-11999,28.0,Male,39.0,20.0,4.0,7.0,Standard,Quarterly,2766.5,6.0,1.0
CUST-12000,20.0,Female,42.0,1.0,2.0,7.0,Basic,Annual,5892.57,22.0,0.0
CUST-12001,23.0,Female,45.0,20.0,5.0,3.0,Premium,Quarterly,3524.76,29.0,0.0
CUST-12002,26.0,Female,48.0,3.0,0.0,4.0,Standard,Quarterly,3006.63,14.0,0.0
CUST-12003,23.0,Male,58.0,18.0,1.0,8.0,Basic,Annual,3920.58,5.0,0.0
CUST-12004,26.0,Male,14.0,9.0,2.0,21.0,Standard,Annual,2407.56,24.0,1.0
CUST-12005,56.0,Female,11.0,14.0,4.0,2.0,Standard,Monthly,1366.38,26.0,0.0
CUST-12006,48.0,Male,42.0,27.0,1.0,1.0,Basic,Quarterly,3299.73,2.0,0.0
CUST-12007,49.0,Male,38.0,17.0,2.0,6.0,Basic,Monthly,3958.46,14.0,1.0
CUST-12008,58.0,Female,4.0,23.0,3.0,0.0,Premium,Quarterly,890.65,13.0,0.0
CUST-12009,67.0,Female,53.0,14.0,2.0,6.0,Basic,Annual,4486.75,2.0,0.0
CUST-12010,29.0,Female,33.0,29.0,3.0,0.0,Standard,Monthly,4337.53,23.0,0.0
CUST-12011,25.0,Male,7.0,4.0,2.0,4.0,Premium,Annual,794.92,9.0,0.0
CUST-12012,25.0,Female,56.0,5.0,1.0,6.0,Basic,Quarterly,3893.56,3.0,0.0
CUST-12013,67.0,Male,41.0,26.0,2.0,0.0,Basic,Monthly,4602.4,15.0,0.0
CUST-12014,45.0,Male,8.0,21.0,5.0,1.0,Premium,Quarterly,831.9,23.0,0.0
CUST-12015,37.0,Female,37.0,17.0,1.0,2.0,Basic,Monthly,5523.57,3.0,0.0
CUST-12016,64.0,Male,51.0,22.0,1.0,3.0,Standard,Monthly,3033.7,12.0,1.0
CUST-12017,24.0,Male,10.0,29.0,3.0,7.0,Standard,Annual,1581.26,6.0,1.0
CUST-12018,28.0,Male,43.0,25.0,2.0,5.0,Premium,Monthly,3403.98,19.0,1.0
CUST-12019,37.0,Female,57.0,2.0,2.0,3.0,Premium,Quarterly,7972.93,17.0,0.0
CUST-12020,33.0,Female,15.0,23.0,1.0,4.0,Premium,Annual,1053.97,6.0,0.0
CUST-12021,21.0,Female,38.0,22.0,4.0,0.0,Standard,Annual,5585.85,27.0,0.0
CUST-12022,23.0,Female,15.0,5.0,1.0,10.0,Premium,Annual,1146.29,19.0,0.0
CUST-12023,39.0,Male,5.0,4.0,0.0,0.0,Premium,Quarterly,1042.05,17.0,0.0
CUST-12024,43.0,Male,29.0,4.0,2.0,12.0,Premium,Quarterly,3227.0,16.0,0.0
CUST-12025,20.0,Male,19.0,6.0,3.0,5.0,Premium,Monthly,2105.51,21.0,1.0
CUST-12026,58.0,Male,54.0,20.0,2.0,5.0,Basic,Monthly,4550.72,8.0,0.0
CUST-12027,59.0,Male,51.0,21.0,1.0,8.0,Standard,Annual,7192.94,24.0,0.0
CUST-12028,31.0,Female,10.0,13.0,4.0,13.0,Basic,Quarterly,924.17,24.0,1.0
CUST-12029,28.0,Male,12.0,22.0,2.0,20.0,Basic,Monthly,1681.99,19.0,1.0
CUST-12030,35.0,Male,54.0,5.0,2.0,5.0,Basic,Monthly,5159.34,8.0,1.0
CUST-12031,29.0,Male,4.0,23.0,0.0,1.0,Premium,Annual,718.8,20.0,1.0
CUST-12032,40.0,Male,31.0,25.0,1.0,14.0,Basic,Annual,3923.2,15.0,0.0
CUST-12033,29.0,Female,18.0,26.0,4.0,0.0,Standard,Monthly,1516.63,8.0,1.0
CUST-12034,30.0,Male,16.0,23.0,1.0,11.0,Standard,Quarterly,1645.03,3.0,1.0
CUST-12035,42.0,Male,40.0,7.0,5.0,7.0,Basic,Monthly,2495.73,16.0,1.0
CUST-12036,62.0,Female,36.0,20.0,1.0,16.0,Standard,Quarterly,3301.32,3.0,0.0
CUST-12037,36.0,Male,25.0,1.0,3.0,15.0,Standard,Quarterly,2270.99,1.0,1.0
CUST-12038,63.0,Male,23.0,14.0,3.0,0.0,Premium,Quarterly,3401.95,8.0,0.0
CUST-12039,53.0,Male,12.0,24.0,4.0,6.0,Basic,Monthly,1665.52,24.0,1.0
CUST-12040,62.0,Female,34.0,4.0,2.0,0.0,Basic,Monthly,2068.18,9.0,0.0
CUST-12041,25.0,Female,36.0,17.0,2.0,0.0,Standard,Monthly,4184.74,22.0,0.0
CUST-12042,46.0,Female,37.0,21.0,2.0,4.0,Basic,Annual,3125.25,12.0,0.0
CUST-12043,49.0,Male,3.0,14.0,2.0,0.0,Basic,Annual,521.91,18.0,0.0
CUST-12044,61.0,Female,9.0,16.0,4.0,9.0,Basic,Annual,811.83,17.0,0.0
CUST-12045,35.0,Male,53.0,14.0,4.0,24.0,Standard,Annual,6930.06,8.0,0.0
CUST-12046,23.0,Male,18.0,16.0,3.0,5.0,Basic,Quarterly,2691.2,26.0,0.0
CUST-12047,35.0,Male,43.0,24.0,0.0,1.0,Standard,Monthly,3214.27,20.0,0.0
CUST-12048,36.0,Male,35.0,20.0,5.0,12.0,Premium,Quarterly,3429.92,11.0,1.0
CUST-12049,39.0,Female,57.0,29.0,1.0,13.0,Premium,Monthly,4191.86,27.0,0.0
CUST-12050,54.0,Female,55.0,28.0,1.0,9.0,Basic,Monthly,8088.27,7.0,0.0
CUST-12051,49.0,Female,34.0,8.0,1.0,6.0,Standard,Monthly,2010.84,14.0,0.0
CUST-12052,58.0,Female,41.0,24.0,5.0,14.0,Basic,Monthly,4934.44,10.0,1.0
CUST-12053,20.0,Female,14.0,3.0,2.0,1.0,Basic,Quarterly,2279.57,15.0,0.0
CUST-12054,45.0,Male,4.0,25.0,1.0,18.0,Basic,Monthly,607.84,12.0,1.0
CUST-12055,27.0,Male,29.0,19.0,0.0,20.0,Basic,Monthly,3446.97,20.0,0.0
CUST-12056,52.0,Female,41.0,1.0,1.0,14.0,Standard,Quarterly,2622.96,17.0,0.0
CUST-12057,46.0,Male,45.0,2.0,2.0,2.0,Premium,Quarterly,6264.44,8.0,0.0
CUST-12058,32.0,Female,50.0,15.0,3.0,13.0,Premium,Quarterly,4328.42,26.0,1.0
CUST-12059,50.0,Male,15.0,22.0,1.0,4.0,Basic,Monthly,2526.96,14.0,0.0
CUST-12060,24.0,Male,28.0,28.0,0.0,6.0,Standard,Monthly,4221.3,25.0,0.0
CUST-12061,29.0,Male,42.0,10.0,8.0,12.0,Basic,Quarterly,5589.79,26.0,1.0
CUST-12062,66.0,Male,16.0,18.0,5.0,0.0,Standard,Quarterly,2004.85,15.0,0.0
CUST-12063,47.0,Male,12.0,22.0,2.0,3.0,Basic,Monthly,1646.33,25.0,0.0
CUST-12064,38.0,Female,52.0,14.0,2.0,11.0,Premium,Annual,3435.72,25.0,0.0
CUST-12065,48.0,Male,5.0,17.0,3.0,11.0,Premium,Monthly,886.49,28.0,0.0
CUST-12066,41.0,Female,34.0,27.0,0.0,13.0,Basic,Monthly,2041.3,28.0,0.0
CUST-12067,37.0,Male,42.0,13.0,1.0,1.0,Premium,Monthly,5092.95,27.0,0.0
CUST-12068,54.0,Male,1.0,1.0,3.0,8.0,Standard,Monthly,320.13,11.0,1.0
CUST-12069,21.0,Male,39.0,5.0,0.0,1.0,Standard,Annual,5907.0,12.0,0.0
CUST-12070,45.0,Female,32.0,26.0,4.0,10.0,Standard,Monthly,4181.33,20.0,1.0
CUST-12071,61.0,Male,26.0,13.0,2.0,1.0,Standard,Monthly,3470.49,16.0,0.0
CUST-12072,37.0,Female,17.0,27.0,3.0,9.0,Premium,Monthly,2563.93,25.0,1.0
CUST-12073,41.0,Male,48.0,25.0,2.0,4.0,Premium,Monthly,6987.81,27.0,0.0
CUST-12074,67.0,Female,59.0,14.0,0.0,30.0,Standard,Monthly,6316.37,20.0,0.0
CUST-12075,66.0,Male,27.0,24.0,3.0,6.0,Premium,Monthly,2088.67,18.0,1.0
CUST-12076,49.0,Female,24.0,3.0,3.0,7.0,Premium,Monthly,2725.52,10.0,0.0
CUST-12077,58.0,Female,35.0,15.0,3.0,3.0,Basic,Quarterly,4058.59,19.0,0.0
CUST-12078,53.0,Female,46.0,19.0,2.0,9.0,Basic,Quarterly,5487.09,18.0,0.0
CUST-12079,51.0,Male,42.0,17.0,3.0,4.0,Standard,Quarterly,6708.82,1.0,0.0
CUST-12080,53.0,Male,54.0,3.0,3.0,0.0,Premium,Quarterly,8061.11,27.0,0.0
CUST-12081,19.0,Male,39.0,16.0,3.0,6.0,Basic,Monthly,3913.03,22.0,0.0
CUST-12082,32.0,Female,26.0,14.0,4.0,12.0,Standard,Annual,1784.28,4.0,0.0
CUST-12083,51.0,Female,49.0,12.0,1.0,1.0,Basic,Monthly,3743.04,23.0,0.0
CUST-12084,53.0,Female,38.0,28.0,0.0,1.0,Premium,Monthly,2928.5,7.0,0.0
CUST-12085,23.0,Male,23.0,12.0,3.0,6.0,Premium,Quarterly,2185.81,26.0,0.0
CUST-12086,56.0,Male,22.0,29.0,4.0,11.0,Standard,Quarterly,3300.57,1.0,0.0
CUST-12087,59.0,Male,4.0,11.0,3.0,2.0,Standard,Monthly,716.12,28.0,1.0
CUST-12088,29.0,Female,49.0,17.0,2.0,18.0,Premium,Monthly,5476.65,29.0,1.0
CUST-12089,20.0,Female,59.0,8.0,2.0,18.0,Basic,Monthly,4413.95,25.0,0.0
CUST-12090,62.0,Female,9.0,17.0,2.0,1.0,Premium,Annual,995.89,8.0,0.0
CUST-12091,35.0,Male,4.0,21.0,2.0,2.0,Basic,Monthly,922.58,26.0,1.0
CUST-12092,57.0,Female,7.0,25.0,1.0,8.0,Standard,Quarterly,1006.77,17.0,1.0
CUST-12093,38.0,Female,23.0,23.0,1.0,21.0,Standard,Monthly,1808.77,29.0,0.0
CUST-12094,32.0,Male,2.0,20.0,1.0,8.0,Standard,Monthly,463.73,8.0,0.0
CUST-12095,50.0,Female,49.0,11.0,2.0,4.0,Premium,Monthly,4199.7,5.0,0.0
CUST-12096,52.0,Female,24.0,25.0,3.0,1.0,Premium,Monthly,3082.36,1.0,0.0
CUST-12097,43.0,Female,40.0,25.0,3.0,4.0,Premium,Monthly,2676.52,15.0,0.0
CUST-12098,25.0,Female,55.0,2.0,2.0,6.0,Basic,Quarterly,6772.71,4.0,0.0
CUST-12099,53.0,Male,31.0,10.0,1.0,2.0,Basic,Monthly,2121.15,7.0,0.0
CUST-12100,65.0,Male,47.0,10.0,1.0,4.0,Standard,Quarterly,5293.79,14.0,0.0
CUST-12101,47.0,Female,31.0,11.0,3.0,0.0,Premium,Monthly,3747.0,12.0,1.0
CUST-12102,40.0,Male,47.0,28.0,3.0,4.0,Standard,Annual,3746.76,21.0,0.0
CUST-12103,59.0,Female,40.0,6.0,3.0,0.0,Premium,Annual,5921.68,27.0,0.0
CUST-12104,61.0,Female,48.0,4.0,1.0,0.0,Premium,Monthly,3095.37,3.0,0.0
CUST-12105,31.0,Female,51.0,24.0,5.0,13.0,Standard,Annual,7317.59,28.0,0.0
CUST-12106,31.0,Female,43.0,12.0,5.0,1.0,Premium,Monthly,4138.29,27.0,0.0
CUST-12107,19.0,Male,34.0,11.0,1.0,5.0,Premium,Quarterly,4278.07,20.0,0.0
CUST-12108,54.0,Male,55.0,23.0,1.0,1.0,Premium,Monthly,6482.38,18.0,0.0
CUST-12109,22.0,Male,24.0,23.0,3.0,2.0,Standard,Quarterly,1732.92,8.0,0.0
CUST-12110,55.0,Male,49.0,27.0,2.0,3.0,Premium,Quarterly,4258.76,28.0,0.0
CUST-12111,62.0,Male,26.0,26.0,2.0,1.0,Basic,Monthly,2966.94,2.0,0.0
CUST-12112,58.0,Male,16.0,25.0,5.0,0.0,Standard,Quarterly,2209.25,29.0,0.0
CUST-12113,64.0,Female,57.0,13.0,4.0,14.0,Basic,Quarterly,8717.52,27.0,1.0
CUST-12114,31.0,Female,47.0,5.0,1.0,0.0,Basic,Quarterly,2727.5,6.0,0.0
CUST-12115,56.0,Male,13.0,6.0,2.0,0.0,Premium,Annual,1229.07,7.0,0.0
CUST-12116,42.0,Male,15.0,1.0,3.0,11.0,Standard,Annual,1832.5,7.0,0.0
CUST-12117,37.0,Female,27.0,6.0,1.0,2.0,Basic,Annual,2853.31,13.0,0.0
CUST-12118,19.0,Male,4.0,18.0,3.0,8.0,Basic,Annual,743.15,1.0,0.0
CUST-12119,56.0,Male,16.0,22.0,1.0,1.0,Premium,Monthly,1101.83,8.0,0.0
CUST-12120,23.0,Male,30.0,9.0,2.0,1.0,Premium,Monthly,3250.33,25.0,0.0
CUST-12121,34.0,Female,44.0,24.0,1.0,5.0,Basic,Monthly,5599.07,23.0,0.0
CUST-12122,42.0,Male,30.0,25.0,3.0,31.0,Premium,Annual,2577.3,13.0,1.0
CUST-12123,45.0,Female,36.0,29.0,4.0,0.0,Basic,Monthly,4610.99,24.0,0.0
CUST-12124,19.0,Male,3.0,15.0,8.0,3.0,Standard,Monthly,362.32,20.0,1.0
CUST-12125,52.0,Female,22.0,26.0,3.0,0.0,Standard,Monthly,2586.64,28.0,0.0
CUST-12126,54.0,Male,49.0,8.0,2.0,1.0,Premium,Monthly,6120.13,24.0,0.0
CUST-12127,22.0,Male,22.0,19.0,3.0,16.0,Premium,Monthly,1874.09,19.0,1.0
CUST-12128,18.0,Female,50.0,24.0,3.0,0.0,Basic,Quarterly,3067.32,29.0,0.0
CUST-12129,57.0,Female,57.0,16.0,2.0,13.0,Standard,Monthly,8550.61,17.0,0.0
CUST-12130,29.0,Female,50.0,6.0,4.0,1.0,Basic,Quarterly,7398.93,13.0,0.0
CUST-12131,53.0,Female,55.0,29.0,3.0,13.0,Standard,Annual,8299.13,29.0,0.0
CUST-12132,62.0,Female,49.0,6.0,2.0,5.0,Standard,Quarterly,7383.9,16.0,0.0
CUST-12133,40.0,Female,12.0,22.0,2.0,14.0,Basic,Monthly,909.62,24.0,1.0
CUST-12134,64.0,Female,55.0,3.0,2.0,1.0,Standard,Annual,3850.36,15.0,0.0
CUST-12135,48.0,Male,21.0,10.0,3.0,10.0,Basic,Quarterly,1282.31,11.0,0.0
CUST-12136,28.0,Male,56.0,1.0,5.0,7.0,Standard,Monthly,8103.42,12.0,1.0
CUST-12137,27.0,Male,4.0,28.0,3.0,5.0,Premium,Quarterly,865.75,22.0,0.0
CUST-12138,20.0,Female,31.0,14.0,1.0,11.0,Standard,Quarterly,3702.94,25.0,0.0
CUST-12139,31.0,Male,44.0,4.0,1.0,7.0,Premium,Monthly,6640.23,3.0,0.0
CUST-12140,33.0,Male,31.0,26.0,5.0,14.0,Basic,Monthly,3537.15,24.0,1.0
CUST-12141,27.0,Female,58.0,12.0,0.0,3.0,Standard,Quarterly,3988.17,25.0,0.0
CUST-12142,46.0,Female,23.0,6.0,2.0,6.0,Standard,Quarterly,1891.67,9.0,0.0
